"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"chpS","","ChpS antitoxin of the ChpB-ChpS toxin-antitoxin system","148","28","72","83","67.27272727272727","74.77477477477478","6.093253968253968","3.8811777014440507e-13","2.012196579313668e-08","4.471547954030373e-10","18","11","11","0.48068237304687483","0.48068237304687483"
"chpB_1","","ChpB toxin of the ChpB-ChpS toxin-antitoxin system","148","28","72","83","67.27272727272727","74.77477477477478","6.093253968253968","3.8811777014440507e-13","2.012196579313668e-08","4.471547954030373e-10","18","11","11","0.48068237304687483","0.48068237304687483"
"betT_2","","choline:H+ symporter","146","27","74","84","66.36363636363637","75.67567567567568","6.138138138138138","4.033296893231643e-13","2.0910627742959453e-08","4.5163846145734233e-10","28","19","13","0.08715855330228804","0.8505540192127226"
"group_15415","mscK","potassium dependent mechanosensitive channel MscK","130","20","90","91","59.09090909090909","81.98198198198197","6.572222222222222","4.0943210894965934e-13","2.122700768849509e-08","4.5163846145734233e-10","11","8","7","0.22656250000000003","0.548828125"
"group_10329","","hypothetical protein","47","69","173","42","21.363636363636363","37.83783783783784","0.16536818296054284","4.273748438746043e-13","2.2157248780678862e-08","4.616093495974763e-10","4","1","3","0.625","0.625"
"ybgO","","putative fimbrial-like adhesin protein","114","100","106","11","51.81818181818182","9.90990990990991","0.11830188679245283","4.975384586236576e-13","2.579488138734353e-08","5.264261507621129e-10","6","3","5","0.21875000000000003","1.0"
"group_5252","","hypothetical protein","26","54","194","57","11.818181818181818","51.35135135135135","0.14146620847651775","6.069983242962106e-13","3.146982812313704e-08","6.293965624627407e-10","10","6","7","0.3437499999999999","0.7539062500000002"
"group_27317","","hypothetical protein","103","10","117","101","46.81818181818182","90.990990990991","8.891452991452992","6.48360345103993e-13","3.361424209191651e-08","6.5910278611601e-10","6","5","1","0.21875000000000003","0.21875000000000003"
"yfcC_1","","putative inner membrane protein; putative S-transferase","46","68","174","43","20.909090909090907","38.73873873873874","0.1671737660581474","7.596435307390559e-13","3.9383718851166355e-08","7.57379208676276e-10","11","6","6","0.9999999999999997","0.9999999999999997"
"group_21812","","hypothetical protein","73","2","147","109","33.18181818181819","98.1981981981982","27.064625850340136","7.893938178944921e-13","4.092612248873994e-08","7.721909903535838e-10","19","17","2","0.0007286071777343752","0.0007286071777343752"
"mscK","","potassium dependent mechanosensitive channel MscK","91","91","129","20","41.36363636363637","18.01801801801802","0.15503875968992248","8.361531981452771e-13","4.3350362557841894e-08","8.02784491811887e-10","12","8","8","0.3876953125000001","0.3876953125000001"
"group_19744","","hypothetical protein","99","9","121","102","45.0","91.8918918918919","9.272727272727273","8.998313860240489e-13","4.665175820841681e-08","8.251992357972177e-10","10","6","5","0.7539062500000002","1.0"
"yiaO_1","","2,3-diketo-L-gulonate:Na+ symporter - periplasmic binding protein","105","11","115","100","47.72727272727273","90.09009009009009","8.300395256916996","1.0027495776878138e-12","5.198755185522471e-08","8.251992357972177e-10","5","5","3","0.0625","1.0"
"uxaA_2","","D-altronate dehydratase","105","11","115","100","47.72727272727273","90.09009009009009","8.300395256916996","1.0027495776878138e-12","5.198755185522471e-08","8.251992357972177e-10","5","5","3","0.0625","1.0"
"group_22617","idnO","5-keto-D-gluconate 5-reductase","105","11","115","100","47.72727272727273","90.09009009009009","8.300395256916996","1.0027495776878138e-12","5.198755185522471e-08","8.251992357972177e-10","5","5","3","0.0625","1.0"
"group_22619","","4-hydroxy-4-methyl-2-oxoglutarate aldolase","105","11","115","100","47.72727272727273","90.09009009009009","8.300395256916996","1.0027495776878138e-12","5.198755185522471e-08","8.251992357972177e-10","5","5","3","0.0625","1.0"
"nanR_1","","NanR DNA-binding transcriptional dual regulator","105","11","115","100","47.72727272727273","90.09009009009009","8.300395256916996","1.0027495776878138e-12","5.198755185522471e-08","8.251992357972177e-10","5","5","3","0.0625","1.0"
"group_27320","uxaA_2","D-altronate dehydratase","105","11","115","100","47.72727272727273","90.09009009009009","8.300395256916996","1.0027495776878138e-12","5.198755185522471e-08","8.251992357972177e-10","5","5","3","0.0625","1.0"
"group_27322","yjjN_1","putative L-galactonate oxidoreductase","105","11","115","100","47.72727272727273","90.09009009009009","8.300395256916996","1.0027495776878138e-12","5.198755185522471e-08","8.251992357972177e-10","5","5","3","0.0625","1.0"
"yiaN_1","","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","105","11","115","100","47.72727272727273","90.09009009009009","8.300395256916996","1.0027495776878138e-12","5.198755185522471e-08","8.251992357972177e-10","5","5","3","0.0625","1.0"
"group_1590","","hypothetical protein","60","0","160","111","27.27272727272727","100.0","inf","1.2473300607922405e-12","6.466782700177372e-08","1.0104347969027143e-09","6","6","0","0.03125","0.03125"
"argI_2","","ornithine carbamoyltransferase chain I","45","67","175","44","20.454545454545457","39.63963963963964","0.16886993603411513","1.4536752257016937e-12","7.536579207650431e-08","1.1265775922337904e-09","13","7","7","0.9999999999999999","0.9999999999999999"
"group_26460","tabA_1","toxin-antitoxin biofilm protein","45","67","175","44","20.454545454545457","39.63963963963964","0.16886993603411513","1.4536752257016937e-12","7.536579207650431e-08","1.1265775922337904e-09","13","7","7","0.9999999999999999","0.9999999999999999"
"group_17348","yeeW_1","CP4-44 prophage; predicted protein","80","4","140","107","36.36363636363637","96.3963963963964","15.285714285714286","1.4798568590390064e-12","7.672317885687729e-08","1.1265775922337904e-09","18","15","4","0.007537841796875001","0.0308837890625"
"group_18855","","hypothetical protein","101","10","119","101","45.909090909090914","90.990990990991","8.572268907563025","1.49164801415216e-12","7.733449129371874e-08","1.1265775922337904e-09","8","6","6","0.2890624999999999","0.2890624999999999"
"group_7577","aroC","chorismate synthase","50","70","170","41","22.727272727272727","36.93693693693694","0.1722689075630252","1.499351024479343e-12","7.773385386413153e-08","1.1265775922337904e-09","9","6","6","0.5078125","0.5078125"
"group_7317","","hypothetical protein","115","15","105","96","52.27272727272727","86.48648648648648","7.0095238095238095","1.7458699218515532e-12","9.051462609839378e-08","1.287913270195179e-09","24","16","11","0.15158963203430173","0.8388197422027595"
"yqiK","","putative membrane protein","185","51","35","60","84.0909090909091","54.054054054054056","6.218487394957983","1.7637543096510313e-12","9.144184218385771e-08","1.287913270195179e-09","13","9","5","0.26684570312499983","0.5810546875"
"group_9885","yiaN_2","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","128","20","92","91","58.18181818181818","81.98198198198197","6.3304347826086955","1.835164128944689e-12","9.51440842651374e-08","1.321445614793575e-09","17","10","9","0.629058837890625","0.9999999999999998"
"group_15022","","hypothetical protein","98","9","122","102","44.54545454545455","91.8918918918919","9.103825136612022","1.9054164548513866e-12","9.878631610177014e-08","1.3532372068735635e-09","11","6","6","0.9999999999999997","0.9999999999999997"
"group_16829","","hypothetical protein","46","67","174","44","20.909090909090907","39.63963963963964","0.17361468519471607","1.977358464395058e-12","1.025161495865618e-07","1.3853533727913757e-09","10","6","6","0.7539062500000002","0.7539062500000002"
"group_21497","yiaM_2","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","130","21","90","90","59.09090909090909","81.08108108108108","6.190476190476191","2.0653997165222945e-12","1.0708064830309835e-07","1.4089558987249782e-09","16","9","10","0.45449829101562506","0.8036193847656252"
"group_25864","yiaO_2","2,3-diketo-L-gulonate:Na+ symporter - periplasmic binding protein","130","21","90","90","59.09090909090909","81.08108108108108","6.190476190476191","2.0653997165222945e-12","1.0708064830309835e-07","1.4089558987249782e-09","16","9","10","0.45449829101562506","0.8036193847656252"
"yibD_2","","putative glycosyl transferase","59","75","161","36","26.81818181818182","32.432432432432435","0.1759006211180124","2.0930274707080746e-12","1.0851300921886012e-07","1.4092598599851965e-09","18","11","11","0.48068237304687483","0.48068237304687483"
"insF-1_1","","IS3 element protein InsF","97","9","123","102","44.09090909090909","91.8918918918919","8.937669376693767","2.145104132624478e-12","1.1121292375591607e-07","1.4258067148194368e-09","8","8","1","0.0078125","0.0703125"
"group_5843","","hypothetical protein","75","3","145","108","34.090909090909086","97.2972972972973","18.620689655172413","2.399020082989093e-12","1.2437719620256952e-07","1.5743948886401205e-09","8","7","2","0.0703125","0.2890624999999999"
"virB","","Virulence regulon transcriptional activator VirB","143","27","77","84","65.0","75.67567567567568","5.777777777777778","2.5061141087008888e-12","1.2992948596559759e-07","1.6241185745699698e-09","36","24","16","0.06524533522315322","0.6177193170296958"
"group_20984","sra","30S ribosomal subunit protein S22","48","68","172","43","21.818181818181817","38.73873873873874","0.17647058823529413","2.7104633800155584e-12","1.4052397393690661e-07","1.7348638757642793e-09","6","3","3","1.0","1.0"
"traA","","Pilin","138","25","82","86","62.727272727272734","77.47747747747748","5.789268292682927","2.8703411606338643e-12","1.488128374730627e-07","1.8147907008910085e-09","43","31","15","0.005401572654591285","0.06599403445579806"
"yjgL_2","","putative protein","90","7","130","104","40.909090909090914","93.69369369369369","10.285714285714286","2.9466628660189062e-12","1.527697362887502e-07","1.8405992323945807e-09","10","7","5","0.3437499999999999","1.0"
"group_27258","","Insertion sequence putative ATP-binding protein","87","6","133","105","39.54545454545455","94.5945945945946","11.447368421052632","3.2332286853374813e-12","1.6762674119132172e-07","1.99555644275383e-09","8","6","3","0.2890624999999999","0.7265625000000002"
"group_5249","","hypothetical protein","28","54","192","57","12.727272727272727","51.35135135135135","0.15393518518518517","3.2767253401709412e-12","1.6988182526116245e-07","1.9986097089548525e-09","11","7","6","0.548828125","0.9999999999999997"
"group_1931","yfjJ","hypothetical protein","64","1","156","110","29.09090909090909","99.09909909909909","45.12820512820513","3.856403083938327e-12","1.9993521788678255e-07","2.324828114962588e-09","13","12","1","0.0034179687499999996","0.0034179687499999996"
"yeeS_2","","CP4-44 prophage; predicted DNA repair protein","126","20","94","91","57.27272727272727","81.98198198198197","6.098936170212766","4.3851912286930756e-12","2.273502392515925e-07","2.6132211408229023e-09","35","21","18","0.31050465907901503","1.0"
"group_11474","","hypothetical protein","52","70","168","41","23.636363636363637","36.93693693693694","0.1812925170068027","4.8335003458012e-12","2.5059282542806324e-07","2.8476457435007188e-09","5","4","3","0.375","1.0"
"yfcR","","putative fimbrial-like adhesin protein","46","66","174","45","20.909090909090907","40.54054054054054","0.18025078369905956","5.288560064316932e-12","2.741853965345113e-07","3.046504405939015e-09","1","1","1","1.0","1.0"
"yfcQ","","putative fimbrial-like adhesin protein","46","66","174","45","20.909090909090907","40.54054054054054","0.18025078369905956","5.288560064316932e-12","2.741853965345113e-07","3.046504405939015e-09","1","1","1","1.0","1.0"
"mntH_2","","Mn(2+) / Fe(2+): H+ symporter MntH","92","8","128","103","41.81818181818181","92.7927927927928","9.25390625","5.492501846843835e-12","2.847587582496186e-07","3.0760235431649295e-09","5","5","1","0.0625","0.375"
"group_9207","","hypothetical protein","107","13","113","98","48.63636363636364","88.28828828828829","7.138189244383935","5.5043537025665296e-12","2.853732177095617e-07","3.0760235431649295e-09","9","6","5","0.5078125","1.0"
"group_5379","","hypothetical protein","58","0","162","111","26.36363636363636","100.0","inf","5.530539913858672e-12","2.8673084183400283e-07","3.0760235431649295e-09","13","13","0","0.000244140625","0.000244140625"
"group_12100","cbtA_1","CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system","73","3","147","108","33.18181818181819","97.2972972972973","17.877551020408163","5.577128229482175e-12","2.8914621305750337e-07","3.0760235431649295e-09","16","13","3","0.021270751953125","0.021270751953125"
"ccdB_2","","Toxin CcdB","115","16","105","95","52.27272727272727","85.58558558558559","6.502976190476191","5.880633432616867e-12","3.048814403140215e-07","3.0795551387215737e-09","27","19","12","0.05223898589611053","0.7011080384254457"
"group_26665","","hypothetical protein","30","55","190","56","13.636363636363635","50.45045045045045","0.16076555023923444","5.920705611983179e-12","3.0695898245326793e-07","3.0795551387215737e-09","9","5","7","0.17968750000000003","1.0"
"group_52337","yegP","putative protein","30","55","190","56","13.636363636363635","50.45045045045045","0.16076555023923444","5.920705611983179e-12","3.0695898245326793e-07","3.0795551387215737e-09","9","5","7","0.17968750000000003","1.0"
"group_22181","","hypothetical protein","30","55","190","56","13.636363636363635","50.45045045045045","0.16076555023923444","5.920705611983179e-12","3.0695898245326793e-07","3.0795551387215737e-09","9","5","7","0.17968750000000003","1.0"
"group_11307","","hypothetical protein","118","17","102","94","53.63636363636364","84.68468468468468","6.3967704728950405","5.95044549324307e-12","3.0850084659718696e-07","3.0795551387215737e-09","23","16","12","0.09313964843749999","0.9999999999999998"
"rfaL","","O-antigen ligase","61","75","159","36","27.727272727272727","32.432432432432435","0.18415094339622642","5.961608416264905e-12","3.09079588341254e-07","3.0795551387215737e-09","16","11","9","0.21011352539062492","0.8036193847656252"
"group_13727","","putative multidrug-efflux transporter","89","7","131","104","40.45454545454545","93.69369369369369","10.093784078516903","5.999326241891773e-12","3.1103506901087894e-07","3.0795551387215737e-09","27","22","7","0.0015137195587158203","0.019157290458679185"
"group_14679","","hypothetical protein","43","64","177","47","19.545454545454547","42.34234234234234","0.1784074858757062","6.163261366506808e-12","3.1953428554654545e-07","3.102274616956752e-09","6","4","5","0.21875000000000003","0.6875000000000002"
"group_49550","","hypothetical protein","43","64","177","47","19.545454545454547","42.34234234234234","0.1784074858757062","6.163261366506808e-12","3.1953428554654545e-07","3.102274616956752e-09","6","4","5","0.21875000000000003","0.6875000000000002"
"group_1507","yeeT_1","CP4-44 prophage; predicted protein","78","4","142","107","35.45454545454545","96.3963963963964","14.693661971830986","6.22361183580793e-12","3.2266315562746217e-07","3.1025303425717516e-09","28","24","4","0.0001799911260604857","0.0001799911260604857"
"soj","","Sporulation initiation inhibitor protein Soj","141","27","79","84","64.0909090909091","75.67567567567568","5.552742616033755","6.429127955747283e-12","3.333181388657179e-07","3.1744584653877896e-09","37","24","17","0.09887174959294497","0.7428293587290689"
"waaJ_2","","UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase","60","74","160","37","27.27272727272727","33.33333333333333","0.1875","6.90276350282665e-12","3.5787377380404766e-07","3.2054591301524708e-09","18","12","10","0.23788452148437486","0.8145294189453123"
"sra","","30S ribosomal subunit protein S22","171","43","49","68","77.72727272727272","61.261261261261254","5.5187470336972","6.948015572161903e-12","3.6021986733873385e-07","3.2054591301524708e-09","7","3","4","0.9999999999999998","0.9999999999999998"
"ycbV","","putative fimbrial-like adhesin protein","49","68","171","43","22.272727272727273","38.73873873873874","0.18120055039559685","6.948015572161903e-12","3.6021986733873385e-07","3.2054591301524708e-09","4","2","3","0.625","1.0"
"group_19159","fimC_1","periplasmic chaperone, required for type 1 fimbriae","49","68","171","43","22.272727272727273","38.73873873873874","0.18120055039559685","6.948015572161903e-12","3.6021986733873385e-07","3.2054591301524708e-09","4","2","3","0.625","1.0"
"fimI_2","","fimbrial protein","49","68","171","43","22.272727272727273","38.73873873873874","0.18120055039559685","6.948015572161903e-12","3.6021986733873385e-07","3.2054591301524708e-09","4","2","3","0.625","1.0"
"nemR_2","","NemR DNA-binding transcriptional repressor","104","12","116","99","47.27272727272727","89.1891891891892","7.396551724137931","7.050574518692441e-12","3.655370359216096e-07","3.2054591301524708e-09","17","13","6","0.049041748046874986","0.33230590820312506"
"group_16994","","hypothetical protein","31","56","189","55","14.09090909090909","49.549549549549546","0.16109221466364324","7.054795505272745e-12","3.657558729708655e-07","3.2054591301524708e-09","7","5","5","0.4531249999999996","0.4531249999999996"
"mhpC","","2-hydroxy-6-ketonona-2,4-dienedioate hydrolase","172","44","48","67","78.18181818181819","60.36036036036037","5.456439393939394","7.072728135744947e-12","3.6668559019769675e-07","3.2054591301524708e-09","10","5","6","0.7539062500000002","1.0"
"mhpD","","2-hydroxypentadienoate hydratase","172","44","48","67","78.18181818181819","60.36036036036037","5.456439393939394","7.072728135744947e-12","3.6668559019769675e-07","3.2054591301524708e-09","10","5","6","0.7539062500000002","1.0"
"prfA_2","","peptide chain release factor RF1","86","87","134","24","39.09090909090909","21.62162162162162","0.1770458054554812","7.110189988765245e-12","3.6862779996753413e-07","3.2054591301524708e-09","26","13","17","0.16863754391670224","1.0"
"group_5144","dsdC","DsdC DNA-binding transcriptional dual regulator","63","1","157","110","28.636363636363637","99.09909909909909","44.140127388535035","7.464003999100548e-12","3.869712873333679e-07","3.3359593735635164e-09","8","7","1","0.0703125","0.0703125"
"lacZ","","beta-galactosidase monomer","175","46","45","65","79.54545454545455","58.55855855855856","5.495169082125604","8.689639727433251e-12","4.505143716687769e-07","3.850550185203221e-09","19","11","9","0.6476058959960938","1.0"
"ycbU","","fimbrial protein","50","68","170","43","22.727272727272727","38.73873873873874","0.18598615916955016","9.285928035206579e-12","4.81428938985285e-07","4.079906262587161e-09","5","3","3","1.0","1.0"
"aroC","","chorismate synthase","169","42","51","69","76.81818181818181","62.16216216216216","5.443977591036415","9.545457917321206e-12","4.94884265723518e-07","4.158691308600991e-09","12","6","9","0.14599609375000003","1.0"
"group_9572","hokE_2","HokE","94","9","126","102","42.72727272727273","91.8918918918919","8.455026455026456","9.741867190485622e-12","5.050671044907271e-07","4.198561658108318e-09","10","7","5","0.3437499999999999","1.0"
"yiaM_1","","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","101","11","119","100","45.909090909090914","90.09009009009009","7.715813598166539","9.798938386172368e-12","5.080259606311064e-07","4.198561658108318e-09","7","5","5","0.4531249999999996","0.4531249999999996"
"group_581","","hypothetical protein","56","0","164","111","25.454545454545453","100.0","inf","1.0460025907321258e-11","5.423000431650707e-07","4.445082321025169e-09","8","8","0","0.0078125","0.0078125"
"ykfG","","CP4-6 prophage; predicted DNA repair protein","91","8","129","103","41.36363636363637","92.7927927927928","9.082364341085272","1.070969124166144e-11","5.552439424239374e-07","4.514178393690548e-09","12","7","7","0.7744140625000003","0.7744140625000003"
