"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_25722","argR_2","ArgR-arg","23","24","38","246","37.704918032786885","91.11111111111111","6.203947368421052","1.6550247518117232e-07","0.00858047582576788","0.00016299735042029034","17","9","9","0.9999999999999998","0.9999999999999998"
"group_2936","finO","Fertility inhibition protein","20","17","41","253","32.78688524590164","93.7037037037037","7.259684361549498","1.6838639882623236e-07","0.008729992847146017","0.00016299735042029034","8","6","5","0.2890624999999999","0.7265625000000002"
"bglH_1","","carbohydrate-specific outer membrane porin, cryptic","11","147","50","123","18.0327868852459","45.55555555555556","0.1840816326530612","1.6977253202229104e-07","0.008801856922695679","0.00016299735042029034","10","6","6","0.7539062500000002","0.7539062500000002"
"group_30494","","hypothetical protein","19","15","42","255","31.147540983606557","94.44444444444444","7.690476190476191","1.8572417341462416e-07","0.009628869770681189","0.00016929949869506482","19","11","11","0.6476058959960938","0.6476058959960938"
"group_1504","yeeT_2","CP4-44 prophage; predicted protein","19","15","42","255","31.147540983606557","94.44444444444444","7.690476190476191","1.8572417341462416e-07","0.009628869770681189","0.00016929949869506482","18","11","9","0.48068237304687483","1.0"
"malY_4","","bifunctional beta-cystathionase, PLP-dependent and regulator of maltose regulon","17","11","44","259","27.86885245901639","95.92592592592592","9.097107438016529","1.8613311651304263e-07","0.009650071425618694","0.00016929949869506482","14","11","5","0.05737304687500002","0.4239501953124999"
"group_5586","ygfI","putative DNA-binding transcriptional regulator LYSR-type","54","145","7","125","88.52459016393442","46.2962962962963","6.650246305418719","1.9094877388132973e-07","0.00989973918187754","0.00016965909925477864","14","11","4","0.05737304687500002","0.17956542968750003"
"group_20947","","hypothetical protein","18","13","43","257","29.508196721311474","95.18518518518519","8.275491949910554","1.9307333119938164e-07","0.01000988685603194","0.00016965909925477864","13","10","6","0.09228515625000003","0.9999999999999999"
"group_18856","","hypothetical protein","5","112","56","158","8.19672131147541","58.51851851851851","0.12595663265306123","2.0597043236283582e-07","0.010678537065851222","0.00017797561776418703","7","3","5","0.4531249999999996","0.9999999999999998"
"yfcP","","putative fimbrial-like adhesin protein","5","111","56","159","8.19672131147541","58.88888888888889","0.1278957528957529","2.1388424308347472e-07","0.011088828582662746","0.0001817840751256188","3","1","3","0.25","1.0"
"group_11307","","hypothetical protein","43","92","18","178","70.49180327868852","65.92592592592592","4.621980676328502","2.547963606442123e-07","0.013209917317599186","0.00020848924985794205","20","13","9","0.2631759643554687","0.8238029479980463"
"group_18698","","hypothetical protein","21","20","40","250","34.42622950819672","92.5925925925926","6.5625","2.595157072571977e-07","0.013454591842749416","0.00020848924985794205","11","7","5","0.548828125","0.9999999999999997"
"group_18711","","hypothetical protein","21","20","40","250","34.42622950819672","92.5925925925926","6.5625","2.595157072571977e-07","0.013454591842749416","0.00020848924985794205","12","7","6","0.7744140625000003","1.0"
"ycbF","","putative periplasmic pilin chaperone","4","103","57","167","6.557377049180328","61.85185185185185","0.11377959461761199","2.7643123441826664e-07","0.014331577348415035","0.00020848924985794205","6","3","4","0.6875000000000002","1.0"
"group_12257","","hypothetical protein","26","33","35","237","42.62295081967213","87.77777777777777","5.335064935064935","2.773632225747471e-07","0.014379896274387762","0.00020848924985794205","25","16","10","0.22952294349670388","0.4243562221527101"
"group_18428","chpB_2","ChpB toxin of the ChpB-ChpS toxin-antitoxin system","26","33","35","237","42.62295081967213","87.77777777777777","5.335064935064935","2.773632225747471e-07","0.014379896274387762","0.00020848924985794205","25","16","10","0.22952294349670388","0.4243562221527101"
"group_21325","mazE","MazE antitoxin of the MazF-MazE toxin-antitoxin system","26","33","35","237","42.62295081967213","87.77777777777777","5.335064935064935","2.773632225747471e-07","0.014379896274387762","0.00020848924985794205","25","16","10","0.22952294349670388","0.4243562221527101"
"group_13660","","hypothetical protein","23","25","38","245","37.704918032786885","90.74074074074075","5.931578947368421","2.7747628971353077e-07","0.014385758240198002","0.00020848924985794205","17","10","8","0.629058837890625","0.9999999999999998"
"rfaL","","O-antigen ligase","8","128","53","142","13.114754098360656","52.59259259259259","0.16745283018867924","2.853486547319509e-07","0.014793901004577994","0.00021134144292254278","9","5","6","0.5078125","1.0"
"group_10581","","hypothetical protein","27","36","34","234","44.26229508196721","86.66666666666667","5.161764705882353","2.967731518251076e-07","0.015386204056372702","0.0002150768052909003","28","18","10","0.18493334203958517","0.18493334203958517"
"group_22020","","hypothetical protein","2","88","59","182","3.278688524590164","67.4074074074074","0.07010785824345146","2.9868897639010163e-07","0.01548552998094482","0.0002150768052909003","7","1","6","0.125","0.125"
"group_74","wcaM","hypothetical protein","33","55","28","215","54.09836065573771","79.62962962962963","4.607142857142857","3.30995260769918e-07","0.0171604492946164","0.0002350746478714575","34","21","17","0.22948101302608842","1.0"
"yajR_2","","YajR MFS transporter","24","28","37","242","39.34426229508197","89.62962962962962","5.6061776061776065","3.3975333107036437e-07","0.01761451144934304","0.0002361992409548752","22","13","11","0.5234670639038081","1.0"
"group_13973","","hypothetical protein","26","208","35","62","42.62295081967213","22.962962962962962","0.22142857142857142","3.4169048262350544e-07","0.01771494307161564","0.0002361992409548752","21","15","8","0.07835388183593749","0.38331031799316395"
"ldrC","","small toxic polypeptide LdrC","47","110","14","160","77.04918032786885","59.25925925925925","4.883116883116883","3.547344662612841e-07","0.018391208403316275","0.0002419895842541615","18","12","8","0.23788452148437486","0.8145294189453123"
"malG","","maltose ABC transporter - membrane subunit","45","260","16","10","73.77049180327869","3.7037037037037033","0.10817307692307693","3.6403889024021555e-07","0.018873596264503974","0.0002451116397987529","10","6","6","0.7539062500000002","0.7539062500000002"
"group_21622","","hypothetical protein","17","12","44","258","27.86885245901639","95.55555555555556","8.306818181818182","3.886329079300518e-07","0.020148673111633535","0.0002583163219440197","14","11","6","0.05737304687500002","0.7905273437500004"
"group_7317","","hypothetical protein","42","88","19","182","68.85245901639344","67.4074074074074","4.57177033492823","4.0113309858678457e-07","0.020796745496231846","0.00026324994299027654","21","13","9","0.38331031799316395","0.6636238098144525"
"bla_2","","Beta-lactamase OXA-1","27","37","34","233","44.26229508196721","86.29629629629629","5.000794912559618","4.51387631054605e-07","0.023402191732025995","0.00028894534129236794","21","12","12","0.6636238098144525","0.6636238098144525"
"group_21686","","hypothetical protein","21","21","40","249","34.42622950819672","92.22222222222223","6.225","4.5143355472430903e-07","0.023404572644681803","0.00028894534129236794","15","7","9","0.6072387695312501","0.9999999999999997"
"yibD_2","","putative glycosyl transferase","8","126","53","144","13.114754098360656","53.333333333333336","0.1725067385444744","5.348723900538115e-07","0.027730459062339858","0.0003341019164137332","10","5","6","0.7539062500000002","1.0"
"waaJ_2","","UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase","8","126","53","144","13.114754098360656","53.333333333333336","0.1725067385444744","5.348723900538115e-07","0.027730459062339858","0.0003341019164137332","10","5","6","0.7539062500000002","1.0"
"group_5508","","hypothetical protein","20","19","41","251","32.78688524590164","92.96296296296296","6.44415917843389","5.501462312721727e-07","0.028522331360305794","0.00033955156381316424","9","6","6","0.5078125","0.5078125"
"group_5104","yhaO","YhaO STP transporter","52","138","9","132","85.24590163934425","48.888888888888886","5.526570048309178","6.034105734684625e-07","0.03128382118147244","0.0003680449550761463","20","15","7","0.04138946533203125","0.2631759643554687"
"group_8253","","hypothetical protein","3","92","58","178","4.918032786885246","65.92592592592592","0.10007496251874062","6.343374409009496e-07","0.032887224623509737","0.0003824095886454621","4","2","2","1.0","1.0"
"group_52473","gltA","citrate synthase monomer","40","82","21","188","65.57377049180327","69.62962962962963","4.3670150987224154","6.480768466242953e-07","0.03359954411323659","0.00038620165647398376","9","6","5","0.5078125","1.0"
"aacA4","","Aminoglycoside N(6')-acetyltransferase type 1","26","35","35","235","42.62295081967213","87.03703703703704","4.987755102040817","6.568885817906283e-07","0.034056388522935126","0.0003870044150333537","18","11","9","0.48068237304687483","1.0"
"group_3543","","hypothetical protein","23","27","38","243","37.704918032786885","90.0","5.447368421052632","7.374594838716118e-07","0.03823358694132371","0.00042900895839618705","23","14","12","0.4048728942871095","0.9999999999999998"
"gltA","","citrate synthase monomer","21","187","40","83","34.42622950819672","30.74074074074074","0.23302139037433156","7.447353892498184e-07","0.038610806255656833","0.00042900895839618705","10","6","6","0.7539062500000002","0.7539062500000002"
"group_53500","malG","maltose ABC transporter - membrane subunit","16","11","45","259","26.229508196721312","95.92592592592592","8.371717171717172","7.704896574593713e-07","0.039946036290981105","0.0004364831680963088","11","6","7","0.548828125","0.9999999999999997"
"group_3216","","hypothetical protein","17","13","44","257","27.86885245901639","95.18518518518519","7.638111888111888","7.74548200691685e-07","0.04015645146486041","0.0004364831680963088","12","9","6","0.14599609375000003","1.0"
"yfcR","","putative fimbrial-like adhesin protein","5","107","56","163","8.19672131147541","60.370370370370374","0.1360146862483311","8.220456476499911e-07","0.042618956602413785","0.00045113048499973314","1","1","1","1.0","1.0"
"yfcQ","","putative fimbrial-like adhesin protein","5","107","56","163","8.19672131147541","60.370370370370374","0.1360146862483311","8.220456476499911e-07","0.042618956602413785","0.00045113048499973314","1","1","1","1.0","1.0"
"group_53486","sdhC","succinate dehydrogenase membrane protein","5","106","56","164","8.19672131147541","60.74074074074074","0.13814016172506738","8.266447309282409e-07","0.04285739607497465","0.00045113048499973314","5","3","3","1.0","1.0"
"group_16968","","hypothetical protein","0","63","61","207","0.0","76.66666666666667","0.0","8.607336563674278e-07","0.044624736414369294","0.0004567339509050908","3","0","3","0.25","0.25"
"group_6755","","hypothetical protein","5","105","56","165","8.19672131147541","61.111111111111114","0.14030612244897958","8.910485343527889e-07","0.046196411263520344","0.0004567339509050908","5","3","3","1.0","1.0"
"group_31316","","hypothetical protein","8","0","53","270","13.114754098360656","100.0","inf","8.973771841152468e-07","0.04652452011045497","0.0004567339509050908","2","2","0","0.5","0.5"
"group_31317","","hypothetical protein","8","0","53","270","13.114754098360656","100.0","inf","8.973771841152468e-07","0.04652452011045497","0.0004567339509050908","2","2","0","0.5","0.5"
"group_31347","","hypothetical protein","8","0","53","270","13.114754098360656","100.0","inf","8.973771841152468e-07","0.04652452011045497","0.0004567339509050908","2","2","0","0.5","0.5"
"group_18841","","hypothetical protein","40","84","21","186","65.57377049180327","68.88888888888889","4.217687074829932","8.98579670022553e-07","0.04658686299231926","0.0004567339509050908","15","12","6","0.035156250000000014","0.6072387695312501"
"group_52745","nagB","glucosamine-6-phosphate deaminase","40","84","21","186","65.57377049180327","68.88888888888889","4.217687074829932","8.98579670022553e-07","0.04658686299231926","0.0004567339509050908","15","12","6","0.035156250000000014","0.6072387695312501"
"group_11836","","hypothetical protein","20","20","41","250","32.78688524590164","92.5925925925926","6.097560975609756","9.548040422209962e-07","0.049501815568947546","0.00047597899585526484","16","10","8","0.45449829101562506","1.0"
"group_2256","","hypothetical protein","20","20","41","250","32.78688524590164","92.5925925925926","6.097560975609756","9.548040422209962e-07","0.049501815568947546","0.00047597899585526484","11","6","8","0.22656250000000003","0.9999999999999997"
"gapA_2","","glyceraldehyde 3-phosphate dehydrogenase-A monomer","47","115","14","155","77.04918032786885","57.407407407407405","4.524844720496894","9.69958243299567e-07","0.050287485123866056","0.0004789284297511053","20","11","10","0.8238029479980463","1.0"
"group_8059","","hypothetical protein","42","91","19","179","68.85245901639344","66.2962962962963","4.348178137651822","1.017864664844761e-06","0.05277119354887663","0.0004978414485743079","20","13","9","0.2631759643554687","0.8238029479980463"
"group_5442","","hypothetical protein","20","181","41","89","32.78688524590164","32.96296296296296","0.23985985716210753","1.1602210234303864e-06","0.06015165895974838","0.0005621650370069943","13","8","6","0.5810546875","0.9999999999999999"
"group_1124","","hypothetical protein","9","1","52","269","14.754098360655737","99.62962962962963","46.55769230769231","1.258464382500249e-06","0.0652450859107254","0.0005943534721462425","3","3","1","0.25","1.0"
"group_52620","","hypothetical protein","9","1","52","269","14.754098360655737","99.62962962962963","46.55769230769231","1.258464382500249e-06","0.0652450859107254","0.0005943534721462425","10","9","1","0.021484374999999997","0.021484374999999997"
"group_10329","","hypothetical protein","6","110","55","160","9.836065573770492","59.25925925925925","0.15867768595041323","1.2954372138591069e-06","0.0671619423525254","0.0005943534721462425","3","2","2","1.0","1.0"
"bdcA","","c-di-GMP binding protein involved in biofilm dispersal","55","160","6","110","90.1639344262295","40.74074074074074","6.302083333333333","1.2954372138591069e-06","0.0671619423525254","0.0005943534721462425","10","7","4","0.3437499999999999","0.7539062500000002"
"bdcR","","putative transcriptional regulator","55","160","6","110","90.1639344262295","40.74074074074074","6.302083333333333","1.2954372138591069e-06","0.0671619423525254","0.0005943534721462425","10","7","4","0.3437499999999999","0.7539062500000002"
"group_20984","sra","30S ribosomal subunit protein S22","6","110","55","160","9.836065573770492","59.25925925925925","0.15867768595041323","1.2954372138591069e-06","0.0671619423525254","0.0005943534721462425","5","3","3","1.0","1.0"
"group_7651","creD","putative inner membrane protein","14","8","47","262","22.950819672131146","97.03703703703704","9.75531914893617","1.3163403596254976e-06","0.06824566594478393","0.0005986461924981047","9","7","4","0.17968750000000003","1.0"
"yeeS_2","","CP4-44 prophage; predicted DNA repair protein","44","102","17","168","72.1311475409836","62.22222222222222","4.262975778546712","1.5035043890253737e-06","0.0779491850490205","0.000672290230517713","28","21","12","0.012540951371192932","0.571588188409805"
"group_1644","","hypothetical protein","15","10","46","260","24.59016393442623","96.29629629629629","8.478260869565217","1.5042080574800793e-06","0.07798566674005471","0.000672290230517713","14","9","7","0.4239501953124999","1.0"
"pinR_1","","Rac prophage; predicted site-specific recombinase","16","12","45","258","26.229508196721312","95.55555555555556","7.644444444444445","1.5496317120541218e-06","0.08034065611144595","0.0006808530178936097","11","9","5","0.06542968749999997","0.9999999999999997"
"group_25949","","hypothetical protein","16","12","45","258","26.229508196721312","95.55555555555556","7.644444444444445","1.5496317120541218e-06","0.08034065611144595","0.0006808530178936097","13","10","6","0.09228515625000003","0.9999999999999999"
"group_14702","","hypothetical protein","0","61","61","209","0.0","77.4074074074074","0.0","1.5991146455765687e-06","0.0829060987999172","0.0006966899058816571","10","0","10","0.001953125","0.001953125"
"sohB_2","","putative inner membrane peptidase","40","85","21","185","65.57377049180327","68.51851851851852","4.1456582633053225","1.6544247932033538e-06","0.08577365340362787","0.0007147804450302323","24","15","10","0.3074562549591064","0.5412561893463136"
"envR","","EnvR DNA-binding transcriptional repressor","49","265","12","5","80.32786885245902","1.8518518518518516","0.0770440251572327","1.6953336427723182e-06","0.08789457270953084","0.0007204473172912364","6","2","5","0.21875000000000003","0.6875000000000002"
"group_30300","","hypothetical protein","12","5","49","265","19.672131147540984","98.14814814814815","12.979591836734693","1.6953336427723182e-06","0.08789457270953084","0.0007204473172912364","6","5","3","0.21875000000000003","1.0"
"group_11474","","hypothetical protein","7","115","54","155","11.475409836065573","57.407407407407405","0.1747181964573269","1.7525808241603574e-06","0.09086255282859373","0.0007327625228112398","5","2","4","0.375","1.0"
"rspA_1","","mannonate/altronate dehydratase","7","115","54","155","11.475409836065573","57.407407407407405","0.1747181964573269","1.7525808241603574e-06","0.09086255282859373","0.0007327625228112398","9","5","5","1.0","1.0"
"group_14679","","hypothetical protein","5","102","56","168","8.19672131147541","62.22222222222222","0.14705882352941177","1.7827486713030819e-06","0.09242660486370828","0.0007335444830453038","5","3","3","1.0","1.0"
"group_49550","","hypothetical protein","5","102","56","168","8.19672131147541","62.22222222222222","0.14705882352941177","1.7827486713030819e-06","0.09242660486370828","0.0007335444830453038","5","3","3","1.0","1.0"
"fadD_1","","fatty acyl-CoA synthetase","46","112","15","158","75.40983606557377","58.51851851851851","4.326190476190476","1.801508806932516e-06","0.09339922409541629","0.0007354269613812307","20","15","6","0.04138946533203125","0.11531829833984371"
"group_16021","","hypothetical protein","23","29","38","241","37.704918032786885","89.25925925925927","5.02994555353902","1.8310154723038285e-06","0.09492899716159199","0.0007416327903249374","22","13","11","0.5234670639038081","1.0"
"dmsA","","dimethyl sulfoxide reductase, chain A","8","122","53","148","13.114754098360656","54.81481481481482","0.18311166099597898","2.0125145464308207e-06","0.1043388166597059","0.0008088280361217511","15","5","11","0.11846923828124997","0.30175781250000017"
"group_5636","yegV","putative kinase","2","80","59","190","3.278688524590164","70.37037037037037","0.08050847457627118","2.055172963866419e-06","0.1065504423116545","0.000818285042605424","6","1","5","0.21875000000000003","0.21875000000000003"
