"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_4868","","hypothetical protein","61","9","45","112","57.54716981132076","92.56198347107438","16.869135802469135","8.092562473429919e-17","3.5905890438361205e-12","1.6320859290164183e-13","20","18","5","0.0004024505615234376","0.04138946533203125"
"group_10638","","hypothetical protein","61","9","45","112","57.54716981132076","92.56198347107438","16.869135802469135","8.092562473429919e-17","3.5905890438361205e-12","1.6320859290164183e-13","20","18","5","0.0004024505615234376","0.04138946533203125"
"gadB","","glutamate decarboxylase B subunit","62","10","44","111","58.490566037735846","91.73553719008265","15.64090909090909","8.847575312974909e-17","3.925580690613837e-12","1.706774213310364e-13","14","13","2","0.0018310546875000002","0.012939453124999998"
"group_13352","","hypothetical protein","60","9","46","112","56.60377358490566","92.56198347107438","16.231884057971016","2.2938564818191716e-16","1.0177611824183483e-11","4.2406715934097847e-13","19","18","5","7.62939453125e-05","0.06356811523437494"
"nmpC_1","","outer membrane porin protein; locus of qsr prophage","2","55","104","66","1.8867924528301887","54.54545454545454","0.023076923076923078","3.2852673017638834e-16","1.4576402491196175e-11","5.704142248981002e-13","9","2","7","0.17968750000000003","0.17968750000000003"
"group_2644","","hypothetical protein","1","52","105","69","0.9433962264150944","57.02479338842975","0.012637362637362638","3.342597274527396e-16","1.4830769847350604e-11","5.704142248981002e-13","4","1","3","0.625","0.625"
"group_403","cbeA_2","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","68","16","38","105","64.15094339622641","86.77685950413223","11.743421052631579","7.448316862372636e-16","3.3047437086661146e-11","1.2239791513578201e-12","19","14","6","0.06356811523437494","0.16706848144531244"
"ldrD_1","","LdrD peptide of the LdrD-RdlD toxin-antitoxin system","87","36","19","85","82.0754716981132","70.24793388429752","10.81140350877193","8.655408918594557e-16","3.840318383091219e-11","1.3715422796754354e-12","22","20","4","0.00012111663818359382","0.004343509674072266"
"gadB_1","","glutamate decarboxylase B subunit","28","95","78","26","26.41509433962264","21.487603305785125","0.09824561403508772","2.1145214367068493e-15","9.38192016252462e-11","3.235144883629179e-12","22","4","19","0.000855445861816406","0.004343509674072266"
"yeeS_2","","CP4-44 prophage; predicted DNA repair protein","89","40","17","81","83.9622641509434","66.94214876033058","10.601470588235294","4.163060167956406e-15","1.847108165920578e-10","5.1055594265098425e-12","24","18","10","0.02265584468841553","0.5412561893463136"
"group_2442","","hypothetical protein","46","3","60","118","43.39622641509434","97.52066115702479","30.155555555555555","4.498880338411574e-15","1.9961082173498314e-10","5.1055594265098425e-12","13","11","3","0.022460937500000003","0.09228515625000003"
"group_16314","","hypothetical protein","0","45","106","76","0.0","62.8099173553719","0.0","4.602816765317985e-15","2.0422237706039369e-10","5.1055594265098425e-12","4","0","4","0.125","0.125"
"group_18312","","hypothetical protein","0","45","106","76","0.0","62.8099173553719","0.0","4.602816765317985e-15","2.0422237706039369e-10","5.1055594265098425e-12","4","0","4","0.125","0.125"
"group_18742","","hypothetical protein","0","45","106","76","0.0","62.8099173553719","0.0","4.602816765317985e-15","2.0422237706039369e-10","5.1055594265098425e-12","4","0","4","0.125","0.125"
"group_18743","","hypothetical protein","0","45","106","76","0.0","62.8099173553719","0.0","4.602816765317985e-15","2.0422237706039369e-10","5.1055594265098425e-12","4","0","4","0.125","0.125"
"group_21579","","hypothetical protein","0","45","106","76","0.0","62.8099173553719","0.0","4.602816765317985e-15","2.0422237706039369e-10","5.1055594265098425e-12","4","0","4","0.125","0.125"
"group_22922","","hypothetical protein","0","45","106","76","0.0","62.8099173553719","0.0","4.602816765317985e-15","2.0422237706039369e-10","5.1055594265098425e-12","4","0","4","0.125","0.125"
"group_25907","","hypothetical protein","0","45","106","76","0.0","62.8099173553719","0.0","4.602816765317985e-15","2.0422237706039369e-10","5.1055594265098425e-12","4","0","4","0.125","0.125"
"group_15803","","hypothetical protein","0","45","106","76","0.0","62.8099173553719","0.0","4.602816765317985e-15","2.0422237706039369e-10","5.1055594265098425e-12","4","0","4","0.125","0.125"
"group_25908","","hypothetical protein","0","45","106","76","0.0","62.8099173553719","0.0","4.602816765317985e-15","2.0422237706039369e-10","5.1055594265098425e-12","4","0","4","0.125","0.125"
"group_15459","higB","Endoribonuclease HigB","4","57","102","64","3.7735849056603774","52.892561983471076","0.044031647746818024","8.691196381711869e-15","3.856196922601739e-10","9.405358347809119e-12","7","3","4","0.9999999999999998","0.9999999999999998"
"group_5996","yiaY","putative Fe-containing alcohol dehydrogenase","3","54","103","67","2.8301886792452833","55.371900826446286","0.036138079827400214","9.329325169028944e-15","4.139328284246452e-10","9.626344847084771e-12","5","3","4","0.375","1.0"
"gadB_2","","glutamate decarboxylase B subunit","3","54","103","67","2.8301886792452833","55.371900826446286","0.036138079827400214","9.329325169028944e-15","4.139328284246452e-10","9.626344847084771e-12","14","3","12","0.012939453124999998","0.05737304687500002"
"yafT","","putative aminopeptidase","0","44","106","77","0.0","63.63636363636363","0.0","1.1034672688462672e-14","4.895973925144002e-10","1.087994205587556e-11","4","0","4","0.125","0.125"
"group_13946","","hypothetical protein","0","44","106","77","0.0","63.63636363636363","0.0","1.1034672688462672e-14","4.895973925144002e-10","1.087994205587556e-11","4","0","4","0.125","0.125"
"group_10103","","hypothetical protein","1","48","105","73","0.9433962264150944","60.33057851239669","0.014484126984126985","1.3575493457166537e-14","6.02331069201022e-10","1.3094153678283088e-11","4","1","3","0.625","0.625"
"rsxC","","member of SoxR-reducing complex","98","56","8","65","92.45283018867924","53.71900826446281","14.21875","1.4670846022243967e-14","6.509307671609426e-10","1.3849590790658353e-11","22","20","5","0.00012111663818359382","0.016900539398193356"
"group_10992","ytfT","galactofuranose / galactopyranose ABC transporter - putative membrane subunit","7","63","99","58","6.60377358490566","47.93388429752066","0.06509539842873176","1.9432629710855075e-14","8.622063476409288e-10","1.7596047911039364e-11","12","5","11","0.006347656250000001","0.7744140625000003"
"ytfT","","galactofuranose / galactopyranose ABC transporter - putative membrane subunit","99","58","7","63","93.39622641509435","52.066115702479344","15.362068965517242","1.9432629710855075e-14","8.622063476409288e-10","1.7596047911039364e-11","12","11","5","0.006347656250000001","0.7744140625000003"
"group_14189","","hypothetical protein","0","43","106","78","0.0","64.46280991735537","0.0","2.6294392476494137e-14","1.1666558997895683e-09","2.3333117995791365e-11","4","0","4","0.125","0.125"
"group_5406","gadB_1","glutamate decarboxylase B subunit","3","52","103","69","2.8301886792452833","57.02479338842975","0.03864824495892457","5.3918203086184695e-14","2.392296752730929e-09","4.690777946531233e-11","11","2","9","0.06542968749999997","0.06542968749999997"
"chpS","","ChpS antitoxin of the ChpB-ChpS toxin-antitoxin system","99","60","7","61","93.39622641509435","50.413223140495866","14.378571428571428","6.267250730471238e-14","2.7807164766027836e-09","5.246634861514686e-11","11","10","6","0.011718750000000002","0.9999999999999997"
"chpB_1","","ChpB toxin of the ChpB-ChpS toxin-antitoxin system","99","60","7","61","93.39622641509435","50.413223140495866","14.378571428571428","6.267250730471238e-14","2.7807164766027836e-09","5.246634861514686e-11","11","10","6","0.011718750000000002","0.9999999999999997"
"group_21315","rraB","ribonuclease E inhibitor protein B","1","46","105","75","0.9433962264150944","61.98347107438017","0.015527950310559006","8.416344187588973e-14","3.734247752591351e-09","6.91527361590991e-11","5","1","5","0.0625","0.375"
"group_185","yfjQ_1","CP4-57 prophage; predicted protein","58","12","48","109","54.71698113207547","90.08264462809917","10.975694444444445","1.194166149479255e-13","5.2983957886245065e-09","9.633446888408194e-11","20","14","9","0.11531829833984371","0.8238029479980463"
"group_14191","","hypothetical protein","0","41","106","80","0.0","66.11570247933885","0.0","1.4679130665153721e-13","6.5129834848220545e-09","1.1516738220744213e-10","4","0","4","0.125","0.125"
"group_1507","yeeT_1","CP4-44 prophage; predicted protein","62","15","44","106","58.490566037735846","87.60330578512396","9.957575757575757","1.4795331843909489e-13","6.564540785824201e-09","1.1516738220744213e-10","24","16","11","0.15158963203430173","0.8388197422027595"
"yjgH","","putative mRNA endoribonuclease","104","73","2","48","98.11320754716981","39.66942148760331","34.19178082191781","1.7434109375756137e-13","7.73533998892924e-09","1.3193383509486782e-10","8","7","2","0.0703125","0.2890624999999999"
"argI_2","","ornithine carbamoyltransferase chain I","1","45","105","76","0.9433962264150944","62.8099173553719","0.016084656084656083","2.0814912341140764e-13","9.235368456640745e-09","1.3193383509486782e-10","4","1","4","0.125","0.625"
"group_26460","tabA_1","toxin-antitoxin biofilm protein","1","45","105","76","0.9433962264150944","62.8099173553719","0.016084656084656083","2.0814912341140764e-13","9.235368456640745e-09","1.3193383509486782e-10","4","1","4","0.125","0.625"
"ybcF_2","","putative carbamate kinase","1","45","105","76","0.9433962264150944","62.8099173553719","0.016084656084656083","2.0814912341140764e-13","9.235368456640745e-09","1.3193383509486782e-10","4","1","4","0.125","0.625"
"argI_1","","ornithine carbamoyltransferase chain I","1","45","105","76","0.9433962264150944","62.8099173553719","0.016084656084656083","2.0814912341140764e-13","9.235368456640745e-09","1.3193383509486782e-10","4","1","4","0.125","0.625"
"arcA","","Arginine deiminase","1","45","105","76","0.9433962264150944","62.8099173553719","0.016084656084656083","2.0814912341140764e-13","9.235368456640745e-09","1.3193383509486782e-10","4","1","4","0.125","0.625"
"argR_2","","ArgR-arg","1","45","105","76","0.9433962264150944","62.8099173553719","0.016084656084656083","2.0814912341140764e-13","9.235368456640745e-09","1.3193383509486782e-10","4","1","4","0.125","0.625"
"group_16829","","hypothetical protein","1","45","105","76","0.9433962264150944","62.8099173553719","0.016084656084656083","2.0814912341140764e-13","9.235368456640745e-09","1.3193383509486782e-10","4","1","4","0.125","0.625"
"yfcC_1","","putative inner membrane protein; putative S-transferase","1","45","105","76","0.9433962264150944","62.8099173553719","0.016084656084656083","2.0814912341140764e-13","9.235368456640745e-09","1.3193383509486782e-10","4","1","4","0.125","0.625"
"argI","","ornithine carbamoyltransferase chain I","105","76","1","45","99.05660377358491","37.1900826446281","62.171052631578945","2.0814912341140766e-13","9.235368456640747e-09","1.3193383509486782e-10","4","4","1","0.125","0.625"
"tabA","","toxin-antitoxin biofilm protein","105","76","1","45","99.05660377358491","37.1900826446281","62.171052631578945","2.0814912341140766e-13","9.235368456640747e-09","1.3193383509486782e-10","4","4","1","0.125","0.625"
"bdcA","","c-di-GMP binding protein involved in biofilm dispersal","105","76","1","45","99.05660377358491","37.1900826446281","62.171052631578945","2.0814912341140766e-13","9.235368456640747e-09","1.3193383509486782e-10","4","4","1","0.125","0.625"
"bdcR","","putative transcriptional regulator","105","76","1","45","99.05660377358491","37.1900826446281","62.171052631578945","2.0814912341140766e-13","9.235368456640747e-09","1.3193383509486782e-10","4","4","1","0.125","0.625"
"group_5867","","hypothetical protein","46","5","60","116","43.39622641509434","95.86776859504133","17.786666666666665","3.0897076486170827e-13","1.3708723866149134e-08","1.930806178330864e-10","19","17","4","0.0007286071777343752","0.019210815429687503"
"group_18744","","hypothetical protein","0","40","106","81","0.0","66.94214876033058","0.0","3.4411225856041963e-13","1.5267916800067258e-08","2.1205440000093413e-10","4","0","4","0.125","0.125"
"group_5586","ygfI","putative DNA-binding transcriptional regulator LYSR-type","100","64","6","57","94.33962264150944","47.107438016528924","14.84375","3.6538446629469813e-13","1.621174338502946e-08","2.2207867650725288e-10","12","8","5","0.3876953125000001","0.7744140625000003"
"group_7817","","hypothetical protein","54","10","52","111","50.943396226415096","91.73553719008265","11.526923076923078","4.589428588606193e-13","2.0362835704786815e-08","2.751734554700921e-10","17","15","5","0.002349853515625","0.14346313476562497"
"dppD_2","","dipeptide ABC transporter - putative ATP binding subunit","85","40","21","81","80.18867924528303","66.94214876033058","8.196428571428571","5.543134229956055e-13","2.459433226489202e-08","3.279244301985603e-10","22","20","3","0.00012111663818359382","0.000855445861816406"
"ygcG_1","","putative protein","2","46","104","75","1.8867924528301887","61.98347107438017","0.031354515050167224","9.911082175394803e-13","4.39744805040092e-08","5.786115855790685e-10","5","2","4","0.375","1.0"
"traA","","Pilin","88","45","18","76","83.01886792452831","62.8099173553719","8.25679012345679","1.1037215081818863e-12","4.897101959652211e-08","6.359872674873002e-10","25","20","10","0.0040773153305053685","0.4243562221527101"
"group_6755","","hypothetical protein","1","43","105","78","0.9433962264150944","64.46280991735537","0.01727574750830565","1.2553873132330586e-12","5.570027970083758e-08","7.050668316561719e-10","3","1","3","0.25","1.0"
"ygcG_2","","putative protein","1","43","105","78","0.9433962264150944","64.46280991735537","0.01727574750830565","1.2553873132330586e-12","5.570027970083758e-08","7.050668316561719e-10","5","1","4","0.375","0.375"
"mhpE","","4-hydroxy-2-ketovalerate aldolase","105","79","1","42","99.05660377358491","34.710743801652896","55.822784810126585","1.5115462320767313e-12","6.706579477101249e-08","8.383224346376561e-10","5","4","1","0.375","0.375"
"group_159","yfjQ_1","CP4-57 prophage; predicted protein","51","9","55","112","48.113207547169814","92.56198347107438","11.539393939393939","1.6325087362081896e-12","7.243278011682116e-08","8.942318532940885e-10","15","12","6","0.035156250000000014","0.6072387695312501"
"yjgL_1","","putative protein","84","40","22","81","79.24528301886792","66.94214876033058","7.7318181818181815","1.727081668429639e-12","7.662888654655465e-08","9.344986164213982e-10","11","9","6","0.06542968749999997","0.9999999999999997"
"rfaL","","O-antigen ligase","5","53","101","68","4.716981132075472","56.19834710743802","0.06351578554081823","2.081265161463066e-12","9.234365394895476e-08","1.1125741439633104e-09","9","5","7","0.17968750000000003","1.0"
"rraB","","ribonuclease E inhibitor protein B","104","76","2","45","98.11320754716981","37.1900826446281","30.789473684210527","2.34402507478123e-12","1.040020485429684e-07","1.2381196255115286e-09","5","4","2","0.375","1.0"
"flu_1","","CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter","52","10","54","111","49.056603773584904","91.73553719008265","10.688888888888888","2.927389660898947e-12","1.2988535186442537e-07","1.5280629631108866e-09","14","13","4","0.0018310546875000002","0.17956542968750003"
"yfcR","","putative fimbrial-like adhesin protein","1","41","105","80","0.9433962264150944","66.11570247933885","0.018583042973286876","3.443083032407315e-12","1.5276615106488015e-07","1.7559327708606914e-09","1","1","1","1.0","1.0"
"yfcQ","","putative fimbrial-like adhesin protein","1","41","105","80","0.9433962264150944","66.11570247933885","0.018583042973286876","3.443083032407315e-12","1.5276615106488015e-07","1.7559327708606914e-09","1","1","1","1.0","1.0"
"dppD","","dipeptide ABC transporter - putative ATP binding subunit","22","80","84","41","20.754716981132077","33.88429752066116","0.13422619047619047","4.315707102015559e-12","1.9148360840932836e-07","2.1759500955605495e-09","23","5","20","0.0004882812500000001","0.0106220245361328"
"yibD_2","","putative glycosyl transferase","5","52","101","69","4.716981132075472","57.02479338842975","0.06568926123381569","4.954660921089969e-12","2.1983335040784084e-07","2.4425927823093426e-09","9","5","7","0.17968750000000003","1.0"
"waaJ_2","","UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase","5","52","101","69","4.716981132075472","57.02479338842975","0.06568926123381569","4.954660921089969e-12","2.1983335040784084e-07","2.4425927823093426e-09","9","5","7","0.17968750000000003","1.0"
"group_16605","","hypothetical protein","47","7","59","114","44.339622641509436","94.21487603305785","12.973365617433414","5.0409183291769104e-12","2.2366050534725033e-07","2.457807751068685e-09","14","8","6","0.7905273437500004","0.7905273437500004"
"group_12256","","hypothetical protein","53","11","53","110","50.0","90.9090909090909","10.0","5.121572169462666e-12","2.2723903558688902e-07","2.4699895172487936e-09","18","12","8","0.23788452148437486","0.8145294189453123"
"cbeA_1","","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","83","40","23","81","78.30188679245283","66.94214876033058","7.307608695652174","5.204683250449839e-12","2.309265911392089e-07","2.4830816251527837e-09","21","16","11","0.026603698730468753","1.0"
"group_7850","ldrD_1","LdrD peptide of the LdrD-RdlD toxin-antitoxin system","79","35","27","86","74.52830188679245","71.07438016528926","7.189417989417989","5.402338642116427e-12","2.3969636321206375e-07","2.5499613107666355e-09","19","16","8","0.004425048828125002","0.6476058959960938"
"sra","","30S ribosomal subunit protein S22","104","77","2","44","98.11320754716981","36.36363636363637","29.714285714285715","5.514450979541589e-12","2.4467067551128073e-07","2.5754807948555865e-09","4","4","2","0.125","1.0"
"cbtA_1","","CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system","87","45","19","76","82.0754716981132","62.8099173553719","7.733333333333333","6.055276419327438e-12","2.6866655944913906e-07","2.798609994261865e-09","22","15","11","0.13380050659179688","1.0"
"group_13973","","hypothetical protein","42","101","64","20","39.62264150943396","16.528925619834713","0.12995049504950495","6.1476309771568366e-12","2.727642388254717e-07","2.8120024621182652e-09","15","9","10","0.30175781250000017","0.6072387695312501"
"yeeP_3","","CP4-44 prophage; predicted GTP-binding protein","62","18","44","103","58.490566037735846","85.12396694214877","8.063131313131313","7.0832866605705995e-12","3.1427834584285693e-07","3.206921896355683e-09","20","15","6","0.04138946533203125","0.11531829833984371"
"group_7892","","hypothetical protein","1","40","105","81","0.9433962264150944","66.94214876033058","0.019285714285714285","7.792817489665164e-12","3.457595191989537e-07","3.4925203959490273e-09","6","1","6","0.03125","0.21875000000000003"
"group_171","yfjQ_1","CP4-57 prophage; predicted protein","54","12","52","109","50.943396226415096","90.08264462809917","9.432692307692308","8.79104702354385e-12","3.900499653876171e-07","3.9004996538761715e-09","17","15","5","0.002349853515625","0.14346313476562497"
"group_5379","","hypothetical protein","49","9","57","112","46.22641509433962","92.56198347107438","10.69785575048733","1.0239950424458382e-11","4.5433636038279394e-07","4.498379805770237e-09","17","14","5","0.012725830078125003","0.14346313476562497"
"gadA","","glutamate decarboxylase A subunit","6","53","100","68","5.660377358490567","56.19834710743802","0.07698113207547169","1.1176981770585835e-11","4.959115041791229e-07","4.861877491952185e-09","13","5","10","0.09228515625000003","0.5810546875"
"group_12653","nadA","quinolinate synthase","5","51","101","70","4.716981132075472","57.85123966942148","0.06794797126771501","1.1705800653899932e-11","5.193746692128861e-07","4.993987203970059e-09","21","3","19","0.00022125244140625","0.001489639282226563"
"pnuC","","nicotinamide riboside transporter","5","51","101","70","4.716981132075472","57.85123966942148","0.06794797126771501","1.1705800653899932e-11","5.193746692128861e-07","4.993987203970059e-09","21","3","19","0.00022125244140625","0.001489639282226563"
"group_18227","","hypothetical protein","57","15","49","106","53.77358490566038","87.60330578512396","8.220408163265306","1.5867522285382426e-11","7.040260962801329e-07","6.7050104407631706e-09","22","17","7","0.016900539398193356","0.13380050659179688"
"glyS","","glycyl-tRNA synthetase, beta subunit","45","103","61","18","42.45283018867924","14.87603305785124","0.12891930606398216","1.7166169993377052e-11","7.616457964361464e-07","7.185337702227796e-09","18","10","11","0.48068237304687483","0.8145294189453123"
"group_2613","lacZ","beta-galactosidase monomer","1","39","105","82","0.9433962264150944","67.76859504132231","0.020024420024420026","1.7529147497708867e-11","7.777507453258447e-07","7.268698554447147e-09","3","1","2","1.0","1.0"
"group_21324","mazE","MazE antitoxin of the MazF-MazE toxin-antitoxin system","53","12","53","109","50.0","90.08264462809917","9.083333333333334","2.1052741575883672e-11","9.340890909803826e-07","8.569624687893419e-09","18","12","8","0.23788452148437486","0.8145294189453123"
"chpB_2","","ChpB toxin of the ChpB-ChpS toxin-antitoxin system","53","12","53","109","50.0","90.08264462809917","9.083333333333334","2.1052741575883672e-11","9.340890909803826e-07","8.569624687893419e-09","18","12","8","0.23788452148437486","0.8145294189453123"
"group_16459","aroG","2-dehydro-3-deoxyphosphoheptonate aldolase","6","52","100","69","5.660377358490567","57.02479338842975","0.07961538461538462","2.5778081539691565e-11","1.143747699834575e-06","1.0032874559952412e-08","22","4","20","0.00012111663818359382","0.004343509674072266"
"group_21669","","hypothetical protein","6","52","100","69","5.660377358490567","57.02479338842975","0.07961538461538462","2.5778081539691565e-11","1.143747699834575e-06","1.0032874559952412e-08","22","4","20","0.00012111663818359382","0.004343509674072266"
"aroG","","2-dehydro-3-deoxyphosphoheptonate aldolase","100","69","6","52","94.33962264150944","42.97520661157025","12.560386473429952","2.5778081539691565e-11","1.143747699834575e-06","1.0032874559952412e-08","22","20","4","0.00012111663818359382","0.004343509674072266"
"group_21671","","hypothetical protein","100","69","6","52","94.33962264150944","42.97520661157025","12.560386473429952","2.5778081539691565e-11","1.143747699834575e-06","1.0032874559952412e-08","22","20","4","0.00012111663818359382","0.004343509674072266"
"waaI","","UDP-D-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase","6","52","100","69","5.660377358490567","57.02479338842975","0.07961538461538462","2.5778081539691565e-11","1.143747699834575e-06","1.0032874559952412e-08","9","6","7","0.17968750000000003","0.5078125"
"mhpB","","3-(2,3-dihydroxyphenyl)propionate dioxygenase monomer","102","74","4","47","96.22641509433963","38.84297520661157","16.195945945945947","2.742549079518266e-11","1.2168416010914594e-06","1.0496177895903114e-08","12","9","3","0.14599609375000003","0.14599609375000003"
"group_16456","zitB","Zn2+ / Cd2+ / Ni2+ / Cu2+ efflux transporter ZitB","5","50","101","71","4.716981132075472","58.67768595041323","0.0702970297029703","2.7441606435230932e-11","1.2175566359247613e-06","1.0496177895903114e-08","21","4","19","0.00022125244140625","0.0071973800659179705"
"group_2423","lacA_2","galactoside O-acetyltransferase monomer","45","7","61","114","42.45283018867924","94.21487603305785","12.014051522248243","2.8963897492036106e-11","1.28509916782415e-06","1.0902127488531174e-08","15","10","5","0.30175781250000017","0.30175781250000017"
"group_25894","","hypothetical protein","32","1","74","120","30.18867924528302","99.17355371900827","51.891891891891895","2.8994366419046598e-11","1.2864510436466786e-06","1.0902127488531174e-08","9","8","1","0.0390625","0.0390625"
"yfcP","","putative fimbrial-like adhesin protein","2","42","104","79","1.8867924528301887","65.28925619834712","0.036172161172161175","3.0038237567894e-11","1.332766562649889e-06","1.094727928147551e-08","3","2","2","1.0","1.0"
"mhpC","","2-hydroxy-6-ketonona-2,4-dienedioate hydrolase","104","79","2","42","98.11320754716981","34.710743801652896","27.645569620253166","3.0038237567894e-11","1.332766562649889e-06","1.094727928147551e-08","6","4","2","0.6875000000000002","0.6875000000000002"
"mhpD","","2-hydroxypentadienoate hydratase","104","79","2","42","98.11320754716981","34.710743801652896","27.645569620253166","3.0038237567894e-11","1.332766562649889e-06","1.094727928147551e-08","6","4","2","0.6875000000000002","0.6875000000000002"
"group_4796","","hypothetical protein","51","11","55","110","48.113207547169814","90.9090909090909","9.272727272727273","3.0101378718024126e-11","1.3355680723400123e-06","1.094727928147551e-08","18","11","8","0.48068237304687483","0.8145294189453123"
"yeeR","","CP4-44 prophage; predicted membrane protein","54","13","52","108","50.943396226415096","89.25619834710744","8.627218934911243","3.489089583386214e-11","1.5480741572526293e-06","1.2585968758151458e-08","17","15","6","0.002349853515625","0.33230590820312506"
