"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_16017","","hypothetical protein","41","8","36","41","53.246753246753244","83.6734693877551","5.836805555555555","3.167160845174848e-05","1.0","0.03375580462083128","13","8","6","0.5810546875","0.9999999999999999"
"group_1155","insG_1","IS1 predicted transposase","23","1","54","48","29.87012987012987","97.95918367346938","20.444444444444443","4.1757529329313644e-05","1.0","0.03743727459587235","3","2","1","1.0","1.0"
"group_3559","insC-1_1","IS2 element protein InsA","23","1","54","48","29.87012987012987","97.95918367346938","20.444444444444443","4.1757529329313644e-05","1.0","0.03743727459587235","2","1","1","1.0","1.0"
"group_31223","","hypothetical protein","3","15","74","34","3.896103896103896","69.38775510204081","0.0918918918918919","4.489028044048088e-05","1.0","0.03743727459587235","9","3","8","0.0390625","0.5078125"
"group_21203","ybcF_2","putative carbamate kinase","36","6","41","43","46.75324675324675","87.75510204081633","6.2926829268292686","4.509425749961775e-05","1.0","0.03743727459587235","10","6","5","0.7539062500000002","1.0"
"group_21989","","hypothetical protein","29","3","48","46","37.66233766233766","93.87755102040816","9.26388888888889","4.574856307478176e-05","1.0","0.03743727459587235","6","4","3","0.6875000000000002","1.0"
"group_2256","","hypothetical protein","29","3","48","46","37.66233766233766","93.87755102040816","9.26388888888889","4.574856307478176e-05","1.0","0.03743727459587235","6","4","3","0.6875000000000002","1.0"
"group_5508","","hypothetical protein","29","3","48","46","37.66233766233766","93.87755102040816","9.26388888888889","4.574856307478176e-05","1.0","0.03743727459587235","7","5","3","0.4531249999999996","0.9999999999999998"
"group_2936","finO","Fertility inhibition protein","29","3","48","46","37.66233766233766","93.87755102040816","9.26388888888889","4.574856307478176e-05","1.0","0.03743727459587235","6","4","3","0.6875000000000002","1.0"
"vapC","","tRNA(fMet)-specific endonuclease VapC","44","10","33","39","57.14285714285714","79.59183673469387","5.2","4.701883741050006e-05","1.0","0.03743727459587235","15","9","9","0.6072387695312501","0.6072387695312501"
"group_26708","","hypothetical protein","26","2","51","47","33.76623376623377","95.91836734693877","11.980392156862745","4.8722845267025155e-05","1.0","0.03743727459587235","3","2","2","1.0","1.0"
"group_22232","","hypothetical protein","26","2","51","47","33.76623376623377","95.91836734693877","11.980392156862745","4.8722845267025155e-05","1.0","0.03743727459587235","3","2","2","1.0","1.0"
"epsL_2","","Type II secretion system protein L","26","2","51","47","33.76623376623377","95.91836734693877","11.980392156862745","4.8722845267025155e-05","1.0","0.03743727459587235","6","4","2","0.6875000000000002","0.6875000000000002"
"group_21220","","hypothetical protein","38","7","39","42","49.35064935064935","85.71428571428571","5.846153846153846","5.4102460132005575e-05","1.0","0.03885968006003183","12","8","6","0.3876953125000001","1.0"
"group_2901","","hypothetical protein","38","7","39","42","49.35064935064935","85.71428571428571","5.846153846153846","5.4102460132005575e-05","1.0","0.03885968006003183","15","10","7","0.30175781250000017","0.9999999999999997"
"group_18313","arcA","Arginine deiminase","38","7","39","42","49.35064935064935","85.71428571428571","5.846153846153846","5.4102460132005575e-05","1.0","0.03885968006003183","12","8","6","0.3876953125000001","1.0"
"vapB","","Antitoxin VapB","34","5","43","44","44.15584415584416","89.79591836734694","6.9581395348837205","5.566492772070844e-05","1.0","0.03913125982749376","9","5","5","1.0","1.0"
"yokD","","SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD","40","8","37","41","51.94805194805194","83.6734693877551","5.54054054054054","6.365069357578037e-05","1.0","0.04381289407799549","16","14","6","0.004180908203124999","0.45449829101562506"
"group_19268","yghD","putative secretion pathway protein, M-type protein, membrane anchored","14","26","63","23","18.181818181818183","46.93877551020408","0.19658119658119658","6.798221340075731e-05","1.0","0.0458394353216535","10","5","8","0.10937500000000003","1.0"
"group_20481","","hypothetical protein","4","16","73","33","5.194805194805195","67.3469387755102","0.11301369863013698","7.658140050473088e-05","1.0","0.04865864370531362","11","4","8","0.22656250000000003","0.548828125"
"group_20483","","hypothetical protein","4","16","73","33","5.194805194805195","67.3469387755102","0.11301369863013698","7.658140050473088e-05","1.0","0.04865864370531362","11","3","8","0.22656250000000003","0.22656250000000003"
"group_23857","","hypothetical protein","4","16","73","33","5.194805194805195","67.3469387755102","0.11301369863013698","7.658140050473088e-05","1.0","0.04865864370531362","11","4","9","0.06542968749999997","0.548828125"
"group_24017","","hypothetical protein","2","13","75","36","2.5974025974025974","73.46938775510205","0.07384615384615385","7.98780716625814e-05","1.0","0.04870005549441174","9","2","7","0.17968750000000003","0.17968750000000003"
"yeeS_2","","CP4-44 prophage; predicted DNA repair protein","55","48","22","1","71.42857142857143","2.0408163265306123","0.052083333333333336","8.405109363091542e-05","1.0","0.04870005549441174","16","1","15","0.000518798828125","0.000518798828125"
"group_11245","","hypothetical protein","22","1","55","48","28.57142857142857","97.95918367346938","19.2","8.405109363091542e-05","1.0","0.04870005549441174","3","3","1","0.25","1.0"
"group_3551","","hypothetical protein","35","6","42","43","45.45454545454545","87.75510204081633","5.972222222222222","8.549041218752666e-05","1.0","0.04870005549441174","12","7","6","0.7744140625000003","1.0"
"group_3543","","hypothetical protein","35","6","42","43","45.45454545454545","87.75510204081633","5.972222222222222","8.549041218752666e-05","1.0","0.04870005549441174","15","9","6","0.6072387695312501","0.6072387695312501"
"yajR_2","","YajR MFS transporter","35","6","42","43","45.45454545454545","87.75510204081633","5.972222222222222","8.549041218752666e-05","1.0","0.04870005549441174","16","10","6","0.45449829101562506","0.45449829101562506"
"group_1025","","hypothetical protein","28","3","49","46","36.36363636363637","93.87755102040816","8.761904761904763","9.13056061670015e-05","1.0","0.05113113945352084","7","6","2","0.125","0.4531249999999996"
"group_1507","yeeT_1","CP4-44 prophage; predicted protein","32","38","45","11","41.55844155844156","22.448979591836736","0.20584795321637428","9.564256335270234e-05","1.0","0.05257977075002644","20","9","15","0.04138946533203125","0.8238029479980463"
"group_7236","nlpA","lipoprotein-28","25","2","52","47","32.467532467532465","95.91836734693877","11.298076923076923","9.707524260749433e-05","1.0","0.05257977075002644","12","10","2","0.038574218750000014","0.038574218750000014"
"tufB","","elongation factor Tu","18","0","59","49","23.376623376623375","100.0","inf","0.00010334835426029998","1.0","0.054200470234290664","12","12","0","0.00048828125","0.00048828125"
"group_9420","","hypothetical protein","18","0","59","49","23.376623376623375","100.0","inf","0.00010334835426029998","1.0","0.054200470234290664","12","12","0","0.00048828125","0.00048828125"
"dnaE_2","","DNA polymerase III, alpha subunit","1","11","76","38","1.2987012987012987","77.55102040816327","0.045454545454545456","0.0001199651243678786","1.0","0.059063035219204606","4","1","4","0.125","0.625"
"group_31249","","hypothetical protein","1","11","76","38","1.2987012987012987","77.55102040816327","0.045454545454545456","0.0001199651243678786","1.0","0.059063035219204606","4","1","4","0.125","0.625"
"group_11214","mrp_2","putative ATPase","0","9","77","40","0.0","81.63265306122449","0.0","0.00012476622342002364","1.0","0.059063035219204606","3","0","3","0.25","0.25"
"group_13374","","hypothetical protein","0","9","77","40","0.0","81.63265306122449","0.0","0.00012476622342002364","1.0","0.059063035219204606","4","0","4","0.125","0.125"
"group_24024","","hypothetical protein","0","9","77","40","0.0","81.63265306122449","0.0","0.00012476622342002364","1.0","0.059063035219204606","3","0","3","0.25","0.25"
"group_31766","","hypothetical protein","0","9","77","40","0.0","81.63265306122449","0.0","0.00012476622342002364","1.0","0.059063035219204606","3","0","3","0.25","0.25"
"group_25722","argR_2","ArgR-arg","32","5","45","44","41.55844155844156","89.79591836734694","6.257777777777778","0.0001251335491932301","1.0","0.059063035219204606","10","7","4","0.3437499999999999","0.7539062500000002"
"group_16281","","hypothetical protein","29","4","48","45","37.66233766233766","91.83673469387756","6.796875","0.00016892194056338227","1.0","0.05978673315531395","11","8","4","0.22656250000000003","0.548828125"
"group_3562","insD","Qin prophage; predicted transposase","21","1","56","48","27.27272727272727","97.95918367346938","18.0","0.00017154260388049867","1.0","0.05978673315531395","2","1","1","1.0","1.0"
"group_22687","papE","Fimbrial protein PapE","21","1","56","48","27.27272727272727","97.95918367346938","18.0","0.00017154260388049867","1.0","0.05978673315531395","3","2","1","1.0","1.0"
"group_2973","mprA_2","MprA-CCCP","21","1","56","48","27.27272727272727","97.95918367346938","18.0","0.00017154260388049867","1.0","0.05978673315531395","3","2","1","1.0","1.0"
"group_7431","","P fimbrial regulatory protein KS71A","21","1","56","48","27.27272727272727","97.95918367346938","18.0","0.00017154260388049867","1.0","0.05978673315531395","2","1","1","1.0","1.0"
"group_14402","","hypothetical protein","21","1","56","48","27.27272727272727","97.95918367346938","18.0","0.00017154260388049867","1.0","0.05978673315531395","6","5","1","0.21875000000000003","0.21875000000000003"
"group_15350","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"metN_2","","L-methionine / D-methionine ABC transporter - ATP binding subunit","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_31263","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_17758","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_20482","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_13375","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_20465","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_23846","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_20469","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_23850","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"nuc","","Thermonuclease","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","11","4","8","0.22656250000000003","0.548828125"
"group_20472","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"recG_2","","RecG DNA helicase","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","11","4","8","0.22656250000000003","0.548828125"
"recA_2","","DNA strand exchange and recombination protein with protease and nuclease activity","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_20473","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_31231","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","7","0.3437499999999999","0.7539062500000002"
"group_15314","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_20474","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_31255","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_17757","folA_2","dihydrofolate reductase","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","11","4","8","0.22656250000000003","0.548828125"
"group_20477","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_31256","","hypothetical protein","4","15","73","34","5.194805194805195","69.38775510204081","0.12420091324200913","0.00018269921555075556","1.0","0.05978673315531395","10","4","8","0.10937500000000003","0.7539062500000002"
"group_5063","","hypothetical protein","27","3","50","46","35.064935064935064","93.87755102040816","8.28","0.00018370187205752332","1.0","0.05978673315531395","8","6","3","0.2890624999999999","0.7265625000000002"
"group_13377","","hypothetical protein","5","16","72","33","6.493506493506493","67.3469387755102","0.14322916666666666","0.00018596671653530903","1.0","0.05978673315531395","12","5","8","0.3876953125000001","0.7744140625000003"
"group_5221","","hypothetical protein","24","2","53","47","31.16883116883117","95.91836734693877","10.641509433962264","0.00019542878876434343","1.0","0.05978673315531395","7","5","2","0.4531249999999996","0.4531249999999996"
"group_8859","essD_1","DLP12 prophage; predicted phage lysis protein","24","2","53","47","31.16883116883117","95.91836734693877","10.641509433962264","0.00019542878876434343","1.0","0.05978673315531395","5","4","2","0.375","1.0"
"group_11413","ycgV_3","putative adhesion and penetration protein","24","2","53","47","31.16883116883117","95.91836734693877","10.641509433962264","0.00019542878876434343","1.0","0.05978673315531395","5","3","2","1.0","1.0"
"group_27537","","hypothetical protein","24","2","53","47","31.16883116883117","95.91836734693877","10.641509433962264","0.00019542878876434343","1.0","0.05978673315531395","7","5","2","0.4531249999999996","0.4531249999999996"
"group_14722","","hypothetical protein","24","2","53","47","31.16883116883117","95.91836734693877","10.641509433962264","0.00019542878876434343","1.0","0.05978673315531395","4","2","2","1.0","1.0"
"group_14831","","hypothetical protein","24","2","53","47","31.16883116883117","95.91836734693877","10.641509433962264","0.00019542878876434343","1.0","0.05978673315531395","4","2","2","1.0","1.0"
"group_19350","","hypothetical protein","24","2","53","47","31.16883116883117","95.91836734693877","10.641509433962264","0.00019542878876434343","1.0","0.05978673315531395","4","2","2","1.0","1.0"
"shlB","","Hemolysin transporter protein ShlB","24","2","53","47","31.16883116883117","95.91836734693877","10.641509433962264","0.00019542878876434343","1.0","0.05978673315531395","4","2","2","1.0","1.0"
"group_1674","","hypothetical protein","26","3","51","46","33.76623376623377","93.87755102040816","7.816993464052287","0.00020750688612143175","1.0","0.0615887874512324","6","4","3","0.6875000000000002","1.0"
"group_52753","rpsG","30S ribosomal subunit protein S7","16","0","61","49","20.77922077922078","100.0","inf","0.00022093013830234588","1.0","0.0615887874512324","9","9","0","0.00390625","0.00390625"
"group_53725","fusA","elongation factor G","16","0","61","49","20.77922077922078","100.0","inf","0.00022093013830234588","1.0","0.0615887874512324","9","9","0","0.00390625","0.00390625"
"group_13501","tusB","sulfur transfer protein complex, TusB subunit","16","0","61","49","20.77922077922078","100.0","inf","0.00022093013830234588","1.0","0.0615887874512324","9","9","0","0.00390625","0.00390625"
"group_13502","tusC","sulfur transfer protein complex, TusC subunit","61","49","16","0","79.22077922077922","0.0","0.0","0.00022093013830234588","1.0","0.0615887874512324","9","0","9","0.00390625","0.00390625"
"group_2054","","hypothetical protein","16","0","61","49","20.77922077922078","100.0","inf","0.00022093013830234588","1.0","0.0615887874512324","7","7","0","0.015625","0.015625"
"tusC","","sulfur transfer protein complex, TusC subunit","16","0","61","49","20.77922077922078","100.0","inf","0.00022093013830234588","1.0","0.0615887874512324","9","9","0","0.00390625","0.00390625"
"group_9415","","hypothetical protein","16","0","61","49","20.77922077922078","100.0","inf","0.00022093013830234588","1.0","0.0615887874512324","9","9","0","0.00390625","0.00390625"
"tusB","","sulfur transfer protein complex, TusB subunit","61","49","16","0","79.22077922077922","0.0","0.0","0.00022093013830234588","1.0","0.0615887874512324","9","0","9","0.00390625","0.00390625"
"group_185","yfjQ_1","CP4-57 prophage; predicted protein","30","36","47","13","38.961038961038966","26.53061224489796","0.23049645390070922","0.00022258451263786945","1.0","0.0615887874512324","17","7","14","0.012725830078125003","0.629058837890625"
"group_10647","","hypothetical protein","3","14","74","35","3.896103896103896","71.42857142857143","0.10135135135135136","0.00022368809001658256","1.0","0.0615887874512324","9","3","7","0.17968750000000003","0.5078125"
"group_20470","","hypothetical protein","3","14","74","35","3.896103896103896","71.42857142857143","0.10135135135135136","0.00022368809001658256","1.0","0.0615887874512324","9","3","7","0.17968750000000003","0.5078125"
"group_1661","","hypothetical protein","17","27","60","22","22.07792207792208","44.89795918367347","0.2308641975308642","0.00023542702460911314","1.0","0.06393490542687448","20","12","10","0.5034446716308595","1.0"
"traI","","Multifunctional conjugation protein TraI","16","26","61","23","20.77922077922078","46.93877551020408","0.23203026481715006","0.00023607925127356802","1.0","0.06393490542687448","22","14","11","0.2862787246704102","1.0"
"group_23455","","hypothetical protein","6","17","71","32","7.792207792207792","65.3061224489796","0.15907207953603977","0.0002503522300852325","1.0","0.06724908684565921","10","2","8","0.10937500000000003","0.10937500000000003"
"fecD_6","","ferric dicitrate ABC transporter - membrane subunit","37","8","40","41","48.05194805194805","83.6734693877551","4.740625","0.00028053877236380897","1.0","0.0747500083782278","12","6","7","0.7744140625000003","1.0"
"yedA_2","","putative membrane transport protein","33","6","44","43","42.857142857142854","87.75510204081633","5.375","0.0003112991168349036","1.0","0.08116012683953257","14","8","6","0.7905273437500004","0.7905273437500004"
"group_10715","","hypothetical protein","49","45","28","4","63.63636363636363","8.16326530612245","0.15555555555555556","0.0003115651684163867","1.0","0.08116012683953257","12","4","11","0.006347656250000001","0.3876953125000001"
"group_25897","","hypothetical protein","39","9","38","40","50.649350649350644","81.63265306122449","4.56140350877193","0.0003144217988940729","1.0","0.08116012683953257","18","11","8","0.48068237304687483","0.8145294189453123"
"group_4104","","hypothetical protein","39","9","38","40","50.649350649350644","81.63265306122449","4.56140350877193","0.0003144217988940729","1.0","0.08116012683953257","18","11","8","0.48068237304687483","0.8145294189453123"
"group_31230","","hypothetical protein","1","10","76","39","1.2987012987012987","79.59183673469387","0.05131578947368421","0.0003257968580906025","1.0","0.08344440458382563","3","1","3","0.25","1.0"
"group_15796","","hypothetical protein","20","1","57","48","25.97402597402597","97.95918367346938","16.842105263157894","0.00035401206008072816","1.0","0.08611300180396614","3","2","1","1.0","1.0"
"group_5265","pagN","Outer membrane protein PagN","20","1","57","48","25.97402597402597","97.95918367346938","16.842105263157894","0.00035401206008072816","1.0","0.08611300180396614","3","2","1","1.0","1.0"
"group_5376","","hypothetical protein","20","1","57","48","25.97402597402597","97.95918367346938","16.842105263157894","0.00035401206008072816","1.0","0.08611300180396614","5","4","1","0.375","0.375"
"group_2172","","hypothetical protein","20","1","57","48","25.97402597402597","97.95918367346938","16.842105263157894","0.00035401206008072816","1.0","0.08611300180396614","4","3","1","0.625","0.625"
"yedY_2","","reductase","19","1","58","48","24.675324675324674","97.95918367346938","15.724137931034482","0.00036907411669216244","1.0","0.08611300180396614","4","3","1","0.625","0.625"
"dsdA_2","","D-serine ammonia-lyase","19","1","58","48","24.675324675324674","97.95918367346938","15.724137931034482","0.00036907411669216244","1.0","0.08611300180396614","3","2","1","1.0","1.0"
"epsL_1","","Type II secretion system protein L","19","1","58","48","24.675324675324674","97.95918367346938","15.724137931034482","0.00036907411669216244","1.0","0.08611300180396614","3","2","1","1.0","1.0"
"group_6734","ybgD","putative fimbrial-like adhesin protein","19","1","58","48","24.675324675324674","97.95918367346938","15.724137931034482","0.00036907411669216244","1.0","0.08611300180396614","2","1","1","1.0","1.0"
"group_22095","","hypothetical protein","19","1","58","48","24.675324675324674","97.95918367346938","15.724137931034482","0.00036907411669216244","1.0","0.08611300180396614","4","3","1","0.625","0.625"
"yedW_13","","putative DNA-binding response regulator in two-component system with YedV","19","1","58","48","24.675324675324674","97.95918367346938","15.724137931034482","0.00036907411669216244","1.0","0.08611300180396614","4","3","1","0.625","0.625"
"group_11484","","hypothetical protein","19","1","58","48","24.675324675324674","97.95918367346938","15.724137931034482","0.00036907411669216244","1.0","0.08611300180396614","4","3","1","0.625","0.625"
"group_252","ydfN","putative membrane protein","9","20","68","29","11.688311688311687","59.183673469387756","0.19191176470588237","0.0003710647148182035","1.0","0.08611300180396614","14","8","10","0.17956542968750003","0.7905273437500004"
"insH-6","","CP4-44 prophage; IS5 transposase and trans-activator","9","20","68","29","11.688311688311687","59.183673469387756","0.19191176470588237","0.0003710647148182035","1.0","0.08611300180396614","11","6","7","0.548828125","0.9999999999999997"
"group_19292","btuF_3","Vitamin B12-binding protein","23","2","54","47","29.87012987012987","95.91836734693877","10.00925925925926","0.00039617761164440065","1.0","0.08611300180396614","4","3","2","0.625","1.0"
